id,province_code,city_code,district_code,village_code,village,created_at,updated_at
21105,17,1703,170322,1703222009,TANJUNG AGUNG,,
21106,17,1703,170320,1703202010,TANJUNG AUR,,
21107,17,1704,170401,1704012007,PINANG JAWA,,
21108,17,1704,170405,1704052011,AIR DINGIN,,
21109,17,1704,170406,1704062019,SUMBER HARAPAN,,
21110,17,1704,170409,1704092005,RIGANGAN III,,
21111,17,1704,170410,1704102012,SERDANG INDAH,,
21112,17,1705,170501,1705012029,CAHAYA NEGERI,,
21113,17,1705,170503,1705032017,MUARA DANAU,,
21114,17,1705,170503,1705032019,KEMBANG SERI,,
21115,17,1705,170507,1705072012,RENA PANJANG,,
21116,17,1705,170514,1705142001,PASAR TALO,,
21117,17,1706,170601,1706012005,SUKA PINDAH,,
21118,17,1706,170610,1706102013,SIDO MULYO,,
21119,17,1706,170611,1706112006,DUSUN BARU PELOKAN,,
21120,17,1708,170803,1708032022,TABA SALING,,
21121,17,1708,170806,1708062004,SUKA SARI,,
21122,17,1708,170806,1708061005,TANGSI BARU,,
21123,17,1708,170806,1708062001,BANDUNG BARU,,
21124,17,1708,170807,1708072004,TEMDAK,,
21125,17,1709,170906,1709062023,BAJAK I,,
21126,17,1771,177102,1771021024,LINGKAR BARAT,,
21127,17,1771,177104,1771041001,KANDANG LIMUN,,
21128,17,1706,170604,1706042006,AIR BERAU,,
21129,17,1706,170605,1706052009,SEMUNDAM,,
21130,17,1706,170608,1706082003,PONDOK BARU,,
21131,17,1707,170702,1707022006,TABEAK BLAU I,,
21132,17,1707,170703,1707032009,KARANG ANYAR,,
21133,17,1707,170705,1707051002,RIMBO PENGADANG,,
21134,17,1707,170706,1707062008,TALANG BARU II,,
21135,17,1707,170709,1707092003,SUKAU DATANG I,,
21136,17,1707,170712,1707122001,KETENONG I,,
21137,17,1708,170801,1708012023,SOSOKAN CINTA MANDI,,
21138,17,1708,170802,1708022009,BUMI SARI,,
21139,17,1708,170804,1708042023,SUKAMERINDU,,
21140,17,1708,170807,1708072001,BENUANG GALING,,
21141,17,1708,170808,1708082004,SOSOKAN BARU,,
21142,17,1709,170903,1709032009,TALANG PAUH,,
21143,17,1709,170901,1709012010,RENAH LEBAR,,
21144,17,1709,170901,1709012003,PADANG TAMBAK,,
21145,17,1709,170901,1709012011,KANCING,,
21146,17,1709,170904,1709042003,TALANG TENGAH II,,
21147,17,1709,170905,1709052008,TABA RENAH,,
21148,17,1709,170906,1709061007,TABA PENANJUNG,,
21149,17,1709,170907,1709072006,PUNGGUK KETUPAK,,
21150,17,1709,170909,1709092006,PAKU HAJI,,
21151,17,1771,177101,1771011003,PEKAN SABTU,,
21152,17,1771,177108,1771081005,TANJUNG JAYA,,
21153,17,1701,170104,1701042028,KEMBANG AYUN,,
21154,17,1701,170105,1701052005,TEBAT KUBU,,
21155,17,1701,170108,1701082010,MARAS,,
21156,17,1702,170211,1702112010,SUMBER BENING,,
21157,17,1704,170408,1704082003,LUBUK GUNG,,
21158,17,1704,170409,1704092001,TANJUNG GANTI I,,
21159,17,1705,170502,1705021011,LUBUK LINTANG,,
21160,17,1706,170615,1706152006,SUMBER MAKMUR,,
21161,17,1707,170701,1707012014,NANGAI AMEN,,
21162,17,1707,170704,1707041003,TABA ANYAR,,
21163,17,1707,170704,1707042016,MANGKURAJO,,
21164,17,1701,170104,1701042018,TERULUNG,,
21165,17,1705,170504,1705042008,RENAH GAJAH MATI I,,
21166,17,1701,170107,1701072012,SUKA JAYA,,
21167,17,1702,170206,1702062005,LUBUK MUMPO,,
21168,17,1702,170208,1702082013,CAHAYA NEGERI,,
21169,17,1702,170209,1702091025,AIR RAMBAI,,
21170,17,1702,170211,1702112002,AIR MELES ATAS,,
21171,17,1702,170216,1702162011,TASIK MALAYA,,
21172,17,1702,170217,1702172005,DUKU ULU,,
21173,17,1702,170218,1702181001,AIR PUTIH BARU,,
21174,17,1702,170219,1702191004,SIDEREJO,,
21175,17,1702,170220,1702202004,TABA PADANG,,
21176,17,1702,170223,1702232008,SARI PULAU,,
21177,17,1703,170301,1703012001,BANJAR SARI,,
21178,17,1703,170306,1703062028,TANJUNG PUTUS,,
21179,17,1703,170310,1703102017,TALANG RASAU,,
21180,17,1709,170908,1709082012,PAGAR AGUNG,,
21181,17,1703,170324,1703242007,SUMBER MULYA,,
21182,17,1705,170501,1705012027,KAYU ARANG,,
21183,17,1704,170402,1704022013,BERIANG TINGGI,,
21184,17,1704,170405,1704052017,TANJUNG BESAR,,
21185,17,1704,170406,1704062007,KEDATARAN,,
21186,17,1704,170410,1704102002,CAHAYA NEGERI,,
21187,17,1704,170410,1704102009,TUGUK,,
21188,17,1704,170413,1704132003,SINAR BULAN,,
21189,17,1705,170505,1705052008,KETAPANG BARU,,
21190,17,1705,170509,1705092002,KUNDURAN,,
21191,17,1707,170711,1707112003,KOTA BARU,,
21192,17,1708,170802,1708022016,CUGUNG LALANG,,
21193,17,1771,177105,1771051006,MUARA DUA,,
21194,17,1705,170510,1705102009,SINAR PAGI,,
21195,17,1705,170512,1705122002,TALANG PADANG,,
21196,17,1705,170513,1705132002,MUARA SIMPUR,,
21197,17,1705,170514,1705142010,RAWAH INDAH,,
21198,17,1706,170603,1706032027,MEKAR JAYA,,
21199,17,1771,177106,1771061002,TANAH PATAH,,
21200,17,1771,177108,1771081001,KAMPUNG KELAWI,,
21201,17,1706,170604,1706042022,BUMI MEKAR JAYA,,
21202,17,1706,170605,1706052007,MEDAN JAYA,,
21203,17,1706,170607,1706072002,AIR RAMI,,
21204,17,1706,170607,1706072005,MAKMUR JAYA,,
21205,17,1706,170608,1706082002,NENGGALO,,
21206,17,1706,170615,1706152002,PADANG GADING,,
21207,17,1707,170703,1707032013,SEMELAKO II,,
21208,17,1707,170707,1707072007,TALANG LIAK I,,
21209,17,1707,170705,1707052010,BIOA SENGOK,,
21210,17,1708,170801,1708011007,KEBAN AGUNG,,
21211,17,1708,170806,1708062013,SIDO MAKMUR,,
21212,17,1708,170802,1708021002,UJAN MAS ATAS,,
21213,17,1708,170802,1708022019,PUNGGUK MERANTI,,
21214,17,1708,170805,1708052005,SP. KOTA BINGIN,,
21215,17,1708,170806,1708062011,SUMBER SARI,,
21216,17,1709,170901,1709012001,TABA TERUNJAM,,
21217,17,1709,170910,1709102006,PADANG BERUNAI,,
21218,17,1709,170911,1709112008,TABA LAGAN,,
21219,17,1771,177103,1771031010,PONDOK BESI,,
21220,17,1771,177103,1771031011,KEBUN KELING,,
21221,17,1703,170322,1703222010,PADANG SEPAN,,
21222,17,1706,170611,1706112001,LUBUK SANAI,,
21223,17,1701,170105,1701051009,GUNUNG AYU,,
21224,17,1701,170106,1701062006,TUNGKAL I,,
21225,17,1701,170107,1701072006,PADANG BINDU,,
21226,17,1701,170111,1701111007,PADANG SIALANG,,
21227,17,1702,170207,1702072008,BELUMAI II,,
21228,17,1703,170309,1703092003,MARGA SAKTI,,
21229,17,1703,170309,1703092004,TANJUNG HARAPAN,,
21230,17,1703,170310,1703102011,DURIAN DAUN,,
21231,17,1703,170312,1703122012,LUBUK MINDAI,,
21232,17,1703,170312,1703122014,TALANG BARU,,
21233,17,1703,170314,1703142013,AIR MURING,,
21234,17,1703,170315,1703152009,TALANG LEMBAK,,
21235,17,1703,170315,1703152016,DUSUN CURUP,,
21236,17,1703,170316,1703162009,LUBUK TANJUNG,,
21237,17,1703,170316,1703162014,PASAR PALIK,,
21238,17,1703,170321,1703212010,PAGAR RUYUNG,,
21239,17,1703,170322,1703222005,LUBUK SEMANTUNG,,
21240,17,1703,170321,1703212011,AIR MERAH,,
21241,17,1703,170324,1703242003,AIR SIMPANG,,
21242,17,1703,170324,1703242005,MARGA BHAKTI,,
21243,17,1703,170325,1703252009,KARYA JAYA,,
21244,17,1704,170401,1704012020,TALANG BERANGIN,,
21245,17,1704,170402,1704022024,TANJUNG IMAN II,,
21246,17,1704,170408,1704082008,AWAT MATA,,
21247,17,1704,170410,1704102007,UMBUL,,
21248,17,1704,170412,1704122009,MUARA TETAP,,
21249,17,1704,170411,1704112007,BUKIT MAKMUR,,
21250,17,1705,170501,1705012002,NIUR,,
21251,17,1705,170506,1705061006,DERMAYU,,
21252,17,1705,170508,1705082001,TANJUNG AGUNG,,
21253,17,1706,170603,1706032026,KARANG JAYA,,
21254,17,1706,170601,1706012008,LUBUK GEDANG,,
21255,17,1705,170509,1705091006,BUNGA MAS,,
21256,17,1705,170511,1705111011,SIDO MULYO,,
21257,17,1705,170511,1705112007,TANGGA BATU,,
21258,17,1705,170512,1705122001,PERING BARU,,
21259,17,1705,170512,1705122004,NAPALAN,,
21260,17,1706,170601,1706012007,ARAH TIGA,,
21261,17,1706,170610,1706102006,SUMBER MULYA,,
21262,17,1706,170610,1706102008,MAJU MAKMUR,,
21263,17,1707,170704,1707042014,SUKA SARI,,
21264,17,1709,170901,1709012007,DUSUN BARU II,,
21265,17,1709,170901,1709012008,PENANDING,,
21266,17,1709,170901,1709012013,TABA MUTUNG,,
21267,17,1709,170901,1709012015,RENAH SEMANEK,,
21268,17,1709,170907,1709072002,PENEMBANG,,
21269,17,1709,170907,1709072011,LUBUK UNEN BARU,,
21270,17,1709,170909,1709092012,TABA JAMBU,,
21271,17,1709,170910,1709102001,SEKAYUN,,
21272,17,1771,177103,1771031008,BAJAK,,
21273,17,1771,177104,1771041004,RAWA MAKMUR,,
21274,17,1771,177108,1771081003,SEMARANG,,
21275,17,1771,177108,1771081004,TANJUNG AGUNG,,
21276,17,1701,170102,1701022001,PADANG LEBAR,,
21277,17,1701,170102,1701022006,KOTA AGUNG,,
21278,17,1701,170103,1701032017,KOTA BUMI,,
21279,17,1701,170106,1701062017,NANJUNGAN,,
21280,17,1709,170908,1709082011,DURIAN LEBAR,,
21281,17,1702,170207,1702072012,TANJUNG SANAI I,,
21282,17,1702,170209,1702091012,DWI TUNGGAL,,
21283,17,1702,170210,1702102001,AIR MUNDU,,
21284,17,1702,170211,1702112015,MOJOREJO,,
21285,17,1702,170216,1702162012,TANJUNG BERINGIN,,
21286,17,1702,170218,1702181002,TEMPEL REJO,,
21287,17,1702,170218,1702182009,TURAN BARU,,
21288,17,1702,170219,1702192010,AIR MERAH,,
21289,17,1702,170221,1702212005,TANJUNG AGUNG,,
21290,17,1702,170224,1702242003,PAL SERATUS,,
21291,17,1703,170308,1703082005,RENA JAYA,,
21292,17,1703,170313,1703132006,AIR TENANG,,
21293,17,1703,170314,1703142009,KOTA BANI,,
21294,17,1703,170320,1703202004,BALAM,,
21295,17,1703,170320,1703202006,MESIGIT,,
21296,17,1703,170323,1703232004,BUKIT SARI,,
21297,17,1704,170402,1704022017,SULAUWANGI,,
21298,17,1704,170405,1704051013,BANDAR BINTUHAN,,
21299,17,1705,170507,1705072010,NAPAL JUNGUR,,
21300,17,1704,170406,1704062008,TANJUNG AUR,,
21301,17,1704,170406,1704062010,SUKA MENANTI,,
21302,17,1704,170409,1704092013,SUKA RAMI II,,
21303,17,1704,170412,1704122005,TANJUNG AGUNG,,
21304,17,1704,170412,1704122008,TANJUNG DALAM,,
21305,17,1704,170415,1704152002,BUNGIN TAMBUN,,
21306,17,1705,170501,1705011025,SUKARAJA,,
21307,17,1705,170502,1705021013,DUSUN BARU,,
21308,17,1705,170504,1705042006,PETAI KAYU,,
21309,17,1705,170504,1705042012,AIR MELANCAR,,
21310,17,1705,170505,1705052001,SENDAWAR,,
21311,17,1705,170505,1705052002,GELOMBANG,,
21312,17,1705,170507,1705072001,TALANG GIRING,,
21313,17,1705,170514,1705142008,PENAGO I,,
21314,17,1705,170513,1705132011,MUARA NIBUNG,,
21315,17,1705,170514,1705142005,PENAGO BARU,,
21316,17,1706,170605,1706052028,PULAI PAYUNG,,
21317,17,1706,170613,1706132001,PONDOK MAKMUR,,
21318,17,1707,170702,1707022012,BLAU,,
21319,17,1707,170710,1707102003,PYANG MBIK,,
21320,17,1707,170712,1707122006,BIOA PUTIAK,,
21321,17,1708,170801,1708012011,BUKIT MENYAN,,
21322,17,1709,170903,1709032025,HARAPAN,,
21323,17,1709,170903,1709032021,PANCA MUKTI,,
21324,17,1709,170905,1709052015,TUMBUK,,
21325,17,1709,170907,1709072007,PUNGGUK BERINGIN,,
21326,17,1709,170908,1709082010,LUBUK PUAR,,
21327,17,1709,170908,1709082004,PUNJUNG,,
21328,17,1709,170910,1709102011,BANG HAJI,,
21329,17,1709,170910,1709102012,SUNGKAI BERAYUN,,
21330,17,1771,177103,1771031003,JITRA,,
21331,17,1771,177105,1771051003,TELUK SEPANG,,
21332,17,1701,170102,1701022017,MUARA PAYANG,,
21333,17,1701,170102,1701022030,TANJUNG AGUNG,,
21334,17,1701,170103,1701032020,SEBILO,,
21335,17,1701,170109,1701092003,BANDAR AGUNG,,
21336,17,1701,170109,1701092004,MERAMBUNG,,
21337,17,1702,170208,1702081006,BERINGIN TIGA,,
21338,17,1702,170221,1702212008,TANJUNG HERANG,,
21339,17,1703,170307,1703072015,KARANG ANYAR I,,
21340,17,1703,170310,1703102009,AIR PADANG,,
21341,17,1703,170310,1703102014,PAL 30,,
21342,17,1703,170320,1703202002,KEMBANG MANIS,,
21343,17,1703,170321,1703212008,KALI,,
21344,17,1704,170406,1704062001,PARDA SUKA,,
21345,17,1704,170407,1704072007,TANJUNG BETUAH,,
21346,17,1705,170508,1705082009,SENGKUANG JAYA,,
21347,17,1705,170509,1705091005,SEMBAYAT,,
21348,17,1706,170610,1706102003,BUMI MULYA,,
21349,17,1707,170701,1707012023,KAMPUNG DALAM,,
21350,17,1701,170104,1701042023,KOTA PADANG,,
21351,17,1701,170102,1701022023,PADANG SIRING,,
21352,17,1701,170103,1701032002,ANGGUT,,
21353,17,1701,170105,1701051010,KOTA MEDAN,,
21354,17,1701,170106,1701062020,PADANG SERASAN,,
21355,17,1701,170108,1701082008,PENANDINGAN,,
21356,17,1701,170109,1701092009,KAYU AJARAN,,
21357,17,1702,170206,1702061016,DUSUN BARU,,
21358,17,1702,170210,1702102012,KAMPUNG MELAYU,,
21359,17,1702,170211,1702112005,SUBAN AYAM,,
21360,17,1702,170219,1702191001,KEPALA SIRING,,
21361,17,1702,170220,1702202001,KEPALA CURUP,,
21362,17,1702,170221,1702212007,JABI,,
21363,17,1702,170222,1702222003,BENGKO,,
21364,17,1703,170307,1703072011,SENALI,,
21365,17,1703,170308,1703082004,GIRI MULYA,,
21366,17,1703,170309,1703092006,ARGA MULYA,,
21367,17,1703,170310,1703102013,LUBUK LESUNG,,
21368,17,1704,170403,1704032027,TANJUNG BETUNG II,,
21369,17,1703,170316,1703162003,PASAR KERKAP,,
21370,17,1703,170324,1703242002,AIR SEKAMANAK,,
21371,17,1703,170325,1703252001,AIR PUTIH,,
21372,17,1704,170402,1704022002,TINGGI ARI,,
21373,17,1704,170405,1704052015,GEDUNG SAKO,,
21374,17,1704,170407,1704072012,SUKU TIGA,,
21375,17,1704,170407,1704072014,SUKA JAYA,,
21376,17,1704,170411,1704112006,CINTA MAKMUR,,
21377,17,1704,170415,1704152006,MANAU IX DUA,,
21378,17,1705,170501,1705012032,RIAK SIABUN,,
21379,17,1705,170503,1705032034,BUNUT TINGGI,,
21380,17,1705,170504,1705042017,KAYU ELANG,,
21381,17,1705,170504,1705042023,TELATAN,,
21382,17,1705,170506,1705062008,PASAR NGALAM,,
21383,17,1705,170508,1705082003,TALANG PERAPAT,,
21384,17,1705,170510,1705102005,SELINSINGAN,,
21385,17,1705,170512,1705122003,SUKA MERINDU,,
21386,17,1705,170512,1705122010,TEBAT SIBUN,,
21387,17,1706,170605,1706052017,TANJUNG JAYA,,
21388,17,1706,170601,1706012018,RANAH KARYA,,
21389,17,1706,170602,1706022010,PONDOK BATU,,
21390,17,1706,170604,1706042014,PONDOK KANDANG,,
21391,17,1706,170608,1706082007,BRANGAN MULYA,,
21392,17,1706,170609,1706092010,TALANG MEDAN,,
21393,17,1706,170609,1706092012,SUNGAI IPUH DUA,,
21394,17,1706,170610,1706102004,SUKA MAJU,,
21395,17,1706,170612,1706122003,PONDOK PANJANG,,
21396,17,1706,170614,1706142002,AIR DIKIT,,
21397,17,1707,170703,1707032020,SUKA DAMAI,,
21398,17,1707,170706,1707062002,TIK SIRONG,,
21399,17,1707,170707,1707072009,BUNGIN,,
21400,17,1708,170801,1708012025,AIR RAMAN,,
21401,17,1708,170807,1708072007,KANDANG,,
21402,17,1708,170802,1708022003,SURO LEMBAK,,
21403,17,1708,170803,1708032020,TEBING PENYAMUN,,
21404,17,1708,170806,1708062014,SIDO REJO,,
21405,17,1708,170807,1708072012,BAYUNG,,
21406,17,1708,170808,1708082007,RENAH KURUNG,,
21407,17,1709,170910,1709102004,TALANG DONOK,,
21408,17,1709,170911,1709112011,KOTA NIUR,,
21409,17,1771,177106,1771061006,SAWAH LEBAR,,
21410,17,1771,177107,1771071006,ANGGUT ATAS,,
21411,17,1771,177108,1771081007,PASAR BENGKULU,,
21412,17,1707,170704,1707041004,MUBAI,,
21413,17,1707,170707,1707072005,TALANG KERINCI,,
21414,17,1708,170802,1708022017,UJAN MAS BAWAH,,
21415,17,1708,170803,1708032007,TERTIK,,
21416,17,1708,170803,1708032012,NANTI AGUNG,,
21417,17,1771,177101,1771011004,BUMU AYU,,
21418,17,1771,177103,1771031002,PASAR BARU,,
21419,17,1771,177106,1771061001,KEBUN TEBENG,,
21420,17,1704,170405,1704052023,PASAR SAOH,,
21421,17,1704,170414,1704142009,AIR KERING II,,
21422,17,1704,170408,1704082011,GUNUNG TIGA II,,
21423,17,1704,170408,1704082013,MASRIA BARU,,
21424,17,1704,170409,1704092007,DARAT SAWAH,,
21425,17,1701,170104,1701042017,MANGGUL,,
21426,17,1701,170101,1701012012,TANJUNG BESAR,,
21427,17,1701,170101,1701012029,LUBUK RESAM,,
21428,17,1701,170102,1701022007,BABATAN ILIR,,
21429,17,1701,170106,1701062010,SERANG BULAN,,
21430,17,1701,170106,1701062001,SELALI,,
21431,17,1701,170106,1701062008,BANDUNG AYU,,
21432,17,1701,170110,1701102003,GINDO SULI,,
21433,17,1701,170110,1701102004,TALANG INDAH,,
21434,17,1702,170207,1702072026,KASIE KASUBUN,,
21435,17,1702,170208,1702082014,TANJUNG AUR,,
21436,17,1702,170211,1702112014,KALI PADANG,,
21437,17,1702,170216,1702162005,BATU PANCO,,
21438,17,1703,170310,1703102012,DUSUN RAJA,,
21439,17,1703,170314,1703142008,PASAR SEBELAT,,
21440,17,1703,170314,1703142014,AIR PANDAN,,
21441,17,1702,170211,1702112016,TALANG LAHAT,,
21442,17,1702,170216,1702162010,PAHLAWAN,,
21443,17,1703,170315,1703152004,LUBUK BALAM,,
21444,17,1702,170217,1702171004,TALANG ULU,,
21445,17,1703,170307,1703072004,KARANG SUCI,,
21446,17,1702,170221,1702212009,AIR NAU,,
21447,17,1703,170308,1703082002,SUKA MAKMUR,,
21448,17,1702,170223,1702232006,LB BELIMBING II,,
21449,17,1703,170306,1703062004,BANYU MAS LAMA,,
21450,17,1702,170224,1702242009,SUMBEREJO TRANSAD,,
21451,17,1703,170301,1703012005,KAHYAPU,,
21452,17,1703,170315,1703152008,KOTA AGUNG,,
21453,17,1704,170402,1704022025,SELIKA III,,
21454,17,1704,170404,1704042008,TANJUNG PANDAN,,
21455,17,1703,170314,1703142019,KARANG PULAU,,
21456,17,1704,170406,1704062002,AIR LONG,,
21457,17,1704,170409,1704092012,TALANG MARAP,,
21458,17,1704,170406,1704062021,SINAR MULYA,,
21459,17,1704,170408,1704082006,MENTIRING,,
21460,17,1704,170411,1704112002,TRI TUNGGAL BAKTI,,
21461,17,1704,170413,1704132002,TANJUNG BUNIAN,,
21462,17,1704,170415,1704152011,JATI MULYO,,
21463,17,1705,170501,1705012035,RIAK SIABUN I,,
21464,17,1705,170501,1705012043,AIR KEMUNING,,
21465,17,1705,170505,1705052021,RIMBO BESAK,,
21466,17,1705,170502,1705021024,NAPAL,,
21467,17,1705,170504,1705042010,CUGUNG LANGU,,
21468,17,1705,170514,1705142015,MEKAR SARI,,
21469,17,1705,170504,1705042014,NANTI AGUNG,,
21470,17,1705,170504,1705042020,MEKAR SARI MUKTI,,
21471,17,1705,170505,1705052004,PADANG PERI,,
21472,17,1705,170505,1705052026,KARANG DAPO,,
21473,17,1705,170510,1705102002,TALANG BERINGIN,,
21474,17,1705,170514,1705142014,MARGO SARI,,
21475,17,1706,170603,1706032024,TALANG KUNING,,
21476,17,1706,170607,1706072001,ARGA JAYA,,
21477,17,1706,170607,1706072011,CINTA ASIH,,
21478,17,1706,170604,1706042010,AIR HITAM,,
21479,17,1706,170608,1706082009,LUBUK SELANDAK,,
21480,17,1706,170608,1706082011,MANDI ANGIN JAYA,,
21481,17,1706,170605,1706052014,RETAK ILIR,,
21482,17,1706,170606,1706062001,TALANG ARAH,,
21483,17,1706,170610,1706102012,MEKAR MULYA,,
21484,17,1706,170612,1706122006,PONDOK TENGAH,,
21485,17,1707,170708,1707082003,UJUNG TANJUNG II,,
21486,17,1706,170614,1706142006,SUMBER SARI,,
21487,17,1707,170701,1707012022,LADANG PALEMBANG,,
21488,17,1707,170707,1707072003,KARANG DAPO BAWAH,,
21489,17,1707,170704,1707041005,TURAN LALANG,,
21490,17,1707,170705,1707052013,BAJOK,,
21491,17,1771,177105,1771051001,KANDANG,,
21492,17,1707,170707,1707072006,PELABUHAN TALANG LIAK,,
21493,17,1707,170710,1707102005,SUKAU RAJO,,
21494,17,1708,170804,1708042008,KARANG ENDAH,,
21495,17,1707,170712,1707122007,SEBELAT,,
21496,17,1708,170804,1708042010,KAMPUNG BOGOR,,
21497,17,1708,170802,1708022020,PUNGGUK MERINGANG,,
21498,17,1708,170803,1708032014,KARANG TENGAH,,
21499,17,1708,170806,1708062009,BARAT WETAN,,
21500,17,1708,170806,1708062002,BUKIT SARI,,
21501,17,1708,170806,1708062006,AIR SEMPIANG,,
21502,17,1708,170807,1708072002,AIR SELIMANG,,
21503,17,1709,170904,1709042022,ATURAN MUMPO II,,
21504,17,1709,170909,1709092008,LINGGAR GALING,,
21505,17,1708,170808,1708082008,WARUNG POJOK,,
21506,17,1709,170902,1709022004,TABA PASMAH,,
21507,17,1709,170905,1709052014,LAYANG LEKAT,,
21508,17,1709,170907,1709072009,KELINDANG,,
21509,17,1709,170911,1709112002,KARANG NANDING,,
21510,17,1709,170911,1709112005,PADANG SIRING,,
21511,17,1771,177106,1771061003,NUSA INDAH,,
21512,17,1771,177107,1771071004,PENURUNAN,,
21513,17,1703,170313,1703132007,TELUK ANGGUNG,,
21514,17,1707,170712,1707122004,TAMBANG SAWEAK,,
21515,17,1701,170101,1701012013,PAJAR BULAN,,
21516,17,1701,170102,1701022016,SINDANG BULAN,,
21517,17,1701,170101,1701012028,KARANG AGUNG,,
21518,17,1701,170102,1701022020,BANDING AGUNG,,
21519,17,1701,170103,1701032016,ULAK LEBAR,,
21520,17,1701,170103,1701032021,GANJUH,,
21521,17,1701,170105,1701051016,KAMPUNG BARU,,
21522,17,1701,170106,1701062012,PAGAR GADING,,
21523,17,1701,170107,1701072011,AIR SULAU,,
21524,17,1701,170106,1701062019,PADANG BERIANG,,
21525,17,1701,170108,1701082007,PINO BARU,,
21526,17,1701,170111,1701111004,PASAR MULIA,,
21527,17,1702,170207,1702072009,BELUMAI I,,
21528,17,1703,170309,1703092002,TALANG TUA,,
21529,17,1702,170211,1702112011,KARANG JAYA,,
21530,17,1703,170323,1703232007,TANJUNG SARI,,
21531,17,1702,170218,1702182007,LUBUK UBAR,,
21532,17,1703,170309,1703092012,TANAH TINGGI,,
21533,17,1702,170216,1702161002,TUNAS HARAPAN,,
21534,17,1702,170217,1702172009,KESAMBE LAMA,,
21535,17,1702,170222,1702222006,TALANG BELITAR,,
21536,17,1703,170307,1703072005,RAMA AGUNG,,
21537,17,1702,170220,1702202005,AIR APO,,
21538,17,1702,170223,1702232005,LB. BELIMBING I,,
21539,17,1702,170223,1702232007,LB. BINGIN BARU,,
21540,17,1705,170502,1705021010,PASAR TAIS,,
21541,17,1702,170224,1702242006,TEBAT TENONG LUAR,,
21542,17,1704,170403,1704032021,BANDU AGUNG,,
21543,17,1703,170307,1703072016,TABA TEMBILANG,,
21544,17,1703,170311,1703112009,TABA KULINTANG,,
21545,17,1703,170311,1703112012,SEKIAU,,
21546,17,1703,170316,1703162001,PASAR BEMBAH,,
21547,17,1703,170316,1703162005,AIR NAPAL,,
21548,17,1706,170602,1706021009,PASAR MUKO-MUKO,,
21549,17,1703,170319,1703192004,TABA PADANG KOL,,
21550,17,1703,170322,1703222008,LUBUK GADING,,
21551,17,1707,170711,1707112007,TANGUA,,
21552,17,1703,170319,1703192009,BATU ROTO,,
21553,17,1703,170320,1703202008,LUBUK MUMPO,,
21554,17,1703,170322,1703222006,SAWANG LEBAR,,
21555,17,1703,170323,1703232002,BUKIT BERLIAN,,
21556,17,1705,170501,1705012026,PADANG PELAWI,,
21557,17,1704,170406,1704062003,LINAU,,
21558,17,1704,170408,1704082009,NUSUK,,
21559,17,1704,170409,1704092004,RIGANGAN II,,
21560,17,1704,170410,1704102011,PULAU PANGGUNG,,
21561,17,1704,170413,1704132008,DATAR LEBAR II,,
21562,17,1705,170505,1705052007,UJUNG PADANG,,
21563,17,1705,170505,1705052013,GUNUNG KEMBANG,,
21564,17,1705,170506,1705062009,SUKASARI,,
21565,17,1705,170508,1705082005,TALANG TINGGI,,
21566,17,1705,170510,1705102004,PANDAN,,
21567,17,1705,170510,1705102006,SIMPANG,,
21568,17,1706,170608,1706082005,BANDAR JAYA,,
21569,17,1705,170513,1705132004,PAGAR BANYU,,
21570,17,1705,170514,1705142013,PALUAH TERAP,,
21571,17,1706,170608,1706082001,PASAR BANTAL,,
21572,17,1706,170615,1706152009,BANJAR SARI,,
21573,17,1706,170612,1706122005,SUNGAI LINTANG,,
21574,17,1706,170612,1706122009,LUBUK CABAU,,
21575,17,1707,170701,1707012002,GANDUNG,,
21576,17,1706,170613,1706132003,TIRTA MAKMUR,,
21577,17,1706,170615,1706152003,GAJAH MATI,,
